hanzi,pinyin,radical,english_consensus,zipf_cn,zipf_en,concreteness_en
一,yi1,1,one,4.110450144943433,,
七,qi1,1,seven,1.9415207808017416,,
万,wan4,1,Wan (surname),2.5926538567718764,,
丈,zhang4,1,ten feet,2.12441831289638,,
三,san1,1,three,2.748915667175535,,
上,shang4,1,on,3.7031140975514343,,
下,xia4,1,under,3.515665186563095,,
与,yu3,1,take part in,2.566464054749225,,
丐,gai4,1,beg for alms,0.4532245834423408,,
丑,chou3,1,shameful,1.7989004216622688,,
专,zhuan1,1,concentrated,2.2165399633700296,,
且,qie3,1,further,2.7233690757336007,,
丕,pi1,1,grand,-0.8255290175104881,,
世,shi4,1,life,2.6631425433487297,,
丘,qiu1,1,Confucius,1.034380901808591,,
丙,bing3,1,the third of the ten heavenly stems,0.623839168636848,,
业,ye4,1,business,2.47326170058453,,
丛,cong2,1,cluster,1.2009458780211335,,
东,dong1,1,east,2.973190667674518,,
丝,si1,1,silk,2.155318085679103,,
丞,cheng2,1,deputy,-1.0685670661967823,,
丢,diu1,1,to lose,2.117894829697728,,
两,liang3,1,both,2.9311288212140565,,
丧,sang4,1,lose (by death),1.637723891061981,,
丽,li4,1,beautiful,2.370923524192901,,
儿,er2,10,non-syllabic dimi. suff.,3.3522217941556067,,
允,yun3,10,just,1.7913214376790167,,
兄,xiong1,10,elder brother,2.4869203680530627,,
充,chong1,10,fill,1.9986898230413672,,
兆,zhao4,10,omen,1.1854973867175551,,
先,xian1,10,early,3.182176096854292,,
光,guang1,10,light,2.5670674511393115,,
克,ke4,10,subdue,3.059047890479952,,
免,mian3,10,to exempt,2.1559012488159066,,
兑,dui4,10,to cash,0.9170839074941664,,
兔,tu4,10,rabbit,1.49133955883933,,
党,dang3,10,party,1.6271334535743889,,
兜,dou1,10,pocket,1.2552005170999974,,
兢,jing1,10,to be fearful,0.2431867948589717,,
生,sheng1,100,to be born,3.540827222689176,,
甥,sheng1,100,nephew,0.5870515173444395,,
用,yong4,101,to use,3.228640653157042,,
甩,shuai3,101,fling,1.5646488191623074,,
甫,fu3,101,just,0.5546822242011179,,
甭,beng2,101,need not,0.3587567201604645,,
由,you2,102,follow,2.526184485137932,,
电,dian4,102,electric,3.109531776639193,,
男,nan2,102,male,2.811044840869068,,
甸,dian1,102,imperial domain,0.5649013893828039,,
町,ting1,102,raised path between fields,0.1554477451760814,,
画,hua4,102,draw,2.2257337879445718,,
甾,zai1,102,steroid nucleus,-0.9716570531887262,,
畅,chang4,102,smooth,1.1541494049508008,,
界,jie4,102,boundary,2.533357186895381,,
畏,wei4,102,to fear,1.184892098143055,,
畔,pan4,102,bank,0.2378579613539047,,
留,liu2,102,leave (message),2.669003232549335,,
畜,chu4,102,to raise (animals),1.1547990602430782,,
略,lve4,102,plan,1.6737652161603658,,
畴,chou2,102,arable fields,0.0283429468112737,,
畸,ji1,102,fractional remains,0.4966902772234311,,
畿,ji1,102,territory around the capital,-0.4945357984690637,,
疆,jiang1,102,border,-0.0795624504982457,,
疏,shu1,103,negligent,1.2447727776875248,,
疑,yi2,103,to doubt,2.2959370265725654,,
疖,jie1,104,"pimple, sore, boil",-0.4945357984690637,,
疗,liao2,104,to treat,2.109762270946208,,
疙,ge1,104,pimple,0.5197046406455464,,
疚,jiu4,104,chronic disease,1.181242543205021,,
疝,shan4,104,hernia,0.1554477451760814,,
疟,nve4,104,malaria,0.1554477451760814,,
疡,yang2,104,ulcers,0.2431867948589717,,
疣,you2,104,nodule,-0.1143245567574577,,
疤,ba1,104,scar,1.1675921643828808,,
疥,jie4,104,scabies,-0.7675370705328014,,
疫,yi4,104,epidemic,1.2753336460528235,,
疮,chuang1,104,sore,0.5415605468792128,,
疯,feng1,104,insane,2.498223846184809,,
疲,pi2,104,weary,1.3038846352125837,,
疵,ci1,104,blemish,0.4433162947820918,,
疸,dan3,104,jaundice,-0.8255290175104881,,
疹,zhen3,104,measles,0.8783762045010428,,
疽,ju1,104,gangrene,0.3900707828288667,,
疾,ji2,104,sickness,1.460670739072878,,
痂,jia1,104,scab,-0.4945357984690637,,
病,bing4,104,ailment,2.5854168411772864,,
症,zheng4,104,disease,2.0004531752141044,,
痉,jing4,104,spasm,0.5442167905229529,,
痊,quan2,104,recover (from illness),0.619407553837773,,
痍,yi2,104,bruise,-0.8255290175104881,,
痒,yang3,104,to itch,1.132830058123669,,
痔,zhi4,104,piles,-0.0078692258431708,,
痕,hen2,104,scar,1.6941114975306537,,
痘,dou4,104,small pox,0.5334929251311799,,
痛,tong4,104,ache,2.281826338898288,,
痞,pi3,104,swelling of the liver,0.3627966979622047,,
痢,li4,104,dysentery,-0.165477079204839,,
痣,zhi4,104,birthmark,0.4816612868583114,,
痤,cuo2,104,acne,-0.7675370705328014,,
痨,lao2,104,tuberculosis,-0.6706270575247449,,
痪,huan4,104,illness,0.7203080495786341,,
痫,xian2,104,epilepsy,0.7077708434233927,,
痰,tan2,104,phlegm,0.3116441755148234,,
痱,fei4,104,prickly heat,-0.6706270575247449,,
痴,chi1,104,imbecile,1.938005931965292,,
痹,bi4,104,numb,0.5546822242011179,,
痿,wei3,104,atrophy,-0.0078692258431708,,
瘀,yu1,104,hematoma,0.608126543428084,,
瘁,cui4,104,care-worn,-0.0908434609079348,,
瘙,sao4,104,itch,-0.7163845480854202,,
瘟,wen1,104,epidemic,0.746013449813536,,
瘠,ji2,104,barren,-0.5566837052179082,,
瘤,liu2,104,tumor,1.345151698864296,,
瘦,shou4,104,tight,1.2845794800171968,,
瘩,da1,104,sore,0.5197046406455464,,
瘪,bie3,104,deflated,0.4049199038677858,,
瘫,tan1,104,paralyzed,0.8136727818220408,,
瘴,zhang4,104,malaria,-0.255653709553927,,
瘸,que2,104,lame,0.6929849223673994,,
瘾,yin3,104,addiction,1.4667270538459878,,
癌,ai2,104,cancer (old pronuniation),1.5361988185071047,,
癖,pi3,104,habit,1.0060665521001215,,
癞,lai4,104,scabies,-0.0795624504982457,,
癣,xuan3,104,ringworm,-0.255653709553927,,
癫,dian1,104,convulsions,1.013320073226767,,
登,deng1,105,scale,2.066247304123677,,
白,bai2,106,white,2.952487787582579,,
百,bai3,106,hundred,2.305677059027258,,
皂,zao4,106,black,0.9708470529793546,,
的,de,106,aim,4.57539831788781,,
皆,jie1,106,all,1.0689452869253468,,
皈,gui1,106,comply with,-0.1024253334577499,,
皋,gao1,106,bank,-0.8924758071411013,,
皎,jiao3,106,bright,-0.6292343723665199,,
皑,ai2,106,"white (of snow, etc.)",-0.4153545524214389,,
皓,hao4,106,bright,-0.3918734565719161,,
皙,xi1,106,white,-0.7163845480854202,,
皮,pi2,107,leather,2.2912684161431054,,
皱,zhou4,107,to wrinkle,0.9628413980548416,,
皿,min3,108,shallow container,0.0369431185731913,,
盂,yu2,108,container,-0.3484077627908257,,
盅,zhong1,108,cup,-0.4665070748688202,,
盆,pen2,108,basin,1.0935490748655856,,
盈,ying2,108,full,0.6260381327367862,,
益,yi4,108,benefit,1.5724109911615496,,
盎,ang4,108,abundant,0.6390031099011537,,
盏,zhan3,108,M for lamp,0.4597067109702611,,
盐,yan2,108,salt,1.243716099594696,,
监,jian1,108,supervisor,2.368668060559566,,
盒,he2,108,small box,1.7617007347368592,,
盔,kui1,108,helmet,1.0428634855691976,,
盖,gai4,108,lid,1.9742052713008915,,
盗,dao4,108,steal,1.7531101924575845,,
盘,pan2,108,dish,1.962740387592262,,
盛,sheng4,108,to hold,1.757993615147194,,
盟,meng2,108,oath,1.5958398379154966,,
盥,guan4,108,wash (especially hands),0.1075241928588986,,
目,mu4,109,eye,2.6812078859526967,,
盯,ding1,109,stare,1.7274866342057575,,
盲,mang2,109,blind,1.150230931914955,,
直,zhi2,109,straight,2.9936669670837075,,
相,xiang1,109,appearance,3.009309338162498,,
盹,dun3,109,doze,0.4966902772234311,,
盼,pan4,109,to hope for,1.1075241928588986,,
盾,dun4,109,shield,1.3236900951448918,,
省,sheng3,109,comprehend,1.688259146881124,,
眈,dan1,109,gaze intently,0.1867054389065234,,
眉,mei2,109,eyebrow,1.1903095631753486,,
看,kan4,109,it depends,3.659733947868713,,
真,zhen1,109,real,3.478370231094875,,
眠,mian2,109,sleep,1.5077742840090105,,
眨,zha3,109,wink,0.9708470529793546,,
眩,xuan4,109,dizzy,0.5649013893828039,,
眯,mi1,109,blind (as with dust),0.0369431185731913,,
眶,kuang4,109,eye socket,0.114702777486022,,
眷,juan4,109,concern,0.4692520288764915,,
眸,mou2,109,pupil of the eye,0.1682220332125103,,
眺,tiao4,109,gaze afar,-0.3282043767025387,,
眼,yan3,109,eye,2.613735988788364,,
着,zhe,109,to wear (clothes),3.3993220930643364,,
睁,zheng1,109,to open (eye),1.45355099794993,,
睐,lai4,109,gaze,0.0453762861100541,,
睑,jian3,109,eyelid,-0.0578432008050094,,
睛,jing1,109,eye,2.087451764724868,,
睡,shui4,109,to sleep,2.4936960510435497,,
督,du1,109,supervise,1.6876885825574508,,
睦,mu4,109,friendly,0.3975588042214166,,
睪,yi4,109,spy on,-0.6292343723665199,,
睫,jie2,109,eyelashes,0.5649013893828039,,
睬,cai3,109,pay attention,0.4049199038677858,,
睹,du3,109,observe,1.0462106657747794,,
睽,kui2,109,separated,0.0928009360381923,,
睾,gao1,109,bank,0.7718527115397036,,
睿,rui4,109,astute,0.2884143347963486,,
瞄,miao2,109,to aim,1.2319197217892464,,
瞅,chou3,109,to see,0.053648812076044,,
瞌,ke1,109,doze off,0.3862777938117276,,
瞎,xia1,109,blind,1.5531283961324962,,
瞑,ming2,109,close the eyes,-0.440178136146471,,
瞒,man2,109,conceal from,1.5505262644299602,,
瞟,piao3,109,cast a glance,-0.255653709553927,,
瞠,cheng1,109,stare at something beyond reach,-0.5566837052179082,,
瞥,pie1,109,blink,0.2688921950938736,,
瞧,qiao2,109,look at,2.2214675451657357,,
瞩,zhu3,109,to gaze at,0.3975588042214166,,
瞪,deng4,109,stare at,0.7004408047469912,,
瞬,shun4,109,to wink,1.1769456016173672,,
瞰,kan4,109,bird's-eye view,0.0852477981477464,,
瞳,tong2,109,pupil of the eye,0.412158312791705,,
瞻,zhan1,109,gaze,-0.0078692258431708,,
矗,chu4,109,lofty,-0.440178136146471,,
入,ru4,11,to enter,2.714424824145909,,
全,quan2,11,all,3.0064777942095637,,
矛,mao2,110,spear,1.2055907830668973,,
矜,jin1,110,boast,-0.1265590131744693,,
矢,shi3,111,arrow,0.419278053914653,,
矣,yi3,111,final part.,0.0283429468112737,,
知,zhi1,111,to know,3.654769548500166,,
矩,ju3,111,carpenter's square,1.574391813213008,,
矫,jiao3,111,dissemble,0.516893663311718,,
矬,cuo2,111,short,-0.440178136146471,,
短,duan3,111,lack,2.0169910720470248,,
矮,ai3,111,short (not tall),1.275825207488328,,
泵,beng4,112,pump,0.5468568866891613,,
石,shi2,112,rock,2.1679701952919115,,
矶,ji1,112,breakwater,1.7648987939739098,,
矾,fan2,112,alum,-0.8924758071411013,,
矿,kuang4,112,ore,1.3336943162578976,,
码,ma3,112,a weight,2.2790556332704592,,
砂,sha1,112,sand,0.4785920551306348,,
砌,qi4,112,to build by laying bricks or stones,-0.0174145437494013,,
砍,kan3,112,to chop,1.4085541885228798,,
砒,pi1,112,arsenic,-0.2904158158131389,,
研,yan2,112,grind fine,1.9590882751223877,,
砖,zhuan1,112,brick,0.9930738678649031,,
砚,yan4,112,ink-stone,-0.9716570531887262,,
砟,zha3,112,fragments,-0.9716570531887262,,
砣,tuo2,112,steelyard weight,-0.4665070748688202,,
砥,di3,112,baffle (pier),-0.4665070748688202,,
砧,zhen1,112,anvil,-0.1792653636904723,,
砰,peng1,112,sound of crashing,0.933598995559725,,
破,po4,112,to break,2.352254755807286,,
砷,shen1,112,arsenic,-0.0271743810385575,,
砸,za2,112,smash,1.852598984440956,,
砺,li4,112,grind,-0.6706270575247449,,
砾,li4,112,gravel,0.0617667022982235,,
础,chu3,112,foundation,1.068153500959624,,
硅,gui1,112,silicon,0.4157327731500032,,
硒,xi1,112,selenium,-0.8255290175104881,,
硕,shuo4,112,large,0.7765309738174743,,
硝,xiao1,112,saltpeter,0.5623690528674088,,
硫,liu2,112,sulfur,0.7591252224776629,,
硬,ying4,112,hard,1.8409889630443927,,
确,que4,112,authenticated,2.8612348915710646,,
硷,jian3,112,base (chem.),-0.2082290596257889,,
硼,peng2,112,boron,-0.7163845480854202,,
碉,diao1,112,Tibetan stone house,0.1217646319735088,,
碌,lu4,112,laborious,0.7780792623803349,,
碍,ai4,112,to hinder,1.6266956566805575,,
碎,sui4,112,to break down,1.875915605953386,,
碑,bei1,112,a monument,0.8746800589410791,,
碗,wan3,112,bowl,1.388178429151162,,
碘,dian3,112,iodine,0.0369431185731913,,
碜,chen3,112,gritty,-0.7163845480854202,,
碟,die2,112,dish,1.156095462644247,,
碧,bi4,112,green jade,1.0882848348732286,,
碰,peng4,112,to touch,2.2102436750076784,,
碱,jian3,112,alkali,0.559821863853529,,
碳,tan4,112,carbon,0.958782541577974,,
碴,cha2,112,fault,-0.0371586019451584,,
碾,nian3,112,stone roller,0.5773462088370617,,
磁,ci2,112,magnetic,1.3927063014270045,,
磅,bang4,112,a measure word,1.456153519487264,,
磊,lei3,112,lumpy,-0.2234690261825258,,
磋,cuo1,112,deliberate,-0.2082290596257889,,
磐,pan2,112,firm,0.0852477981477464,,
磕,ke1,112,to tap,0.8050441307996846,,
磨,mo2,112,grindstone,1.7842178024837652,,
磷,lin2,112,phosphorus,0.2738556146254236,,
磺,huang2,112,sulfur,0.4877354345705046,,
礁,jiao1,112,reef,0.608126543428084,,
示,shi4,113,to show,2.303101001163282,,
礼,li3,113,gift,2.498724032967673,,
社,she4,113,society,2.035578484357225,,
祀,si4,113,offer sacrifice to,-0.0174145437494013,,
祂,ta1,113,"he, it (pronoun used for God)",-0.0078692258431708,,
祇,qi2,113,earth-spirit,-1.0685670661967823,,
祈,qi2,113,implore,1.689776997205194,,
祉,zhi3,113,felicity,-0.2726870488527074,,
祖,zu3,113,ancestor,1.7119302643840408,,
祗,zhi1,113,respectful (ly),-0.5566837052179082,,
祛,qu1,113,to exercise,-0.1935058028050825,,
祝,zhu4,113,invoke,2.260372884431407,,
神,shen2,113,God,2.6733130001209657,,
祟,sui4,113,evil spirit,0.9010817742839424,,
祠,ci2,113,ancestral hall,-0.6706270575247449,,
祥,xiang2,113,auspicious,0.8963993086343154,,
票,piao4,113,bank note,2.4328003398580225,,
祭,ji4,113,offer sacrifice,1.0775609694814554,,
祯,zhen1,113,auspicious,-0.9716570531887262,,
祷,dao3,113,prayer,1.7124698724243492,,
祸,huo4,113,disaster,1.5726590885587013,,
祺,qi2,113,felicity,-0.8255290175104881,,
祼,guan4,113,pour out libation,-0.8255290175104881,,
禀,bing3,113,natural property or endowment,0.0928009360381923,,
禁,jin4,113,to prohibit,1.8981611547906017,,
禄,lu4,113,good fortune,-0.2726870488527074,,
禅,chan2,113,abdicate,0.4785920551306348,,
福,fu2,113,good fortune,2.236407894958672,,
禧,xi3,113,joy,-0.0371586019451584,,
视,shi4,113,to look at,2.5219682700444666,,
禹,yu3,114,name of an emperor,-1.0685670661967823,,
离,li2,114,to leave,2.882345179938263,,
禽,qin2,114,birds,0.9432147643513242,,
禾,he2,115,cereal,-0.8255290175104881,,
秀,xiu4,115,handsome,2.0336950832974905,,
私,si1,115,personal,2.1898906199370014,,
秃,tu1,115,bald,0.9787078011873968,,
秆,gan3,115,stalks of grain,-0.7163845480854202,,
秋,qiu1,115,a swing,1.4067408477594114,,
种,zhong3,115,to plant,2.956697825957725,,
科,ke1,115,branch of study,2.407358233504757,,
秘,mi4,115,secret,2.234791011177797,,
租,zu1,115,rent,1.9512759033664853,,
秤,cheng4,115,steelyard,0.1002249541173992,,
秧,yang1,115,shoots,-0.5914458114771202,,
秩,zhi4,115,order,0.8746800589410791,,
积,ji1,115,to amass,1.5383514597515084,,
称,cheng1,115,steelyard,2.120923247502585,,
移,yi2,115,to move,2.0146667238620397,,
秽,hui4,115,dirt,0.6347243119218787,,
稀,xi1,115,diluted,1.1416176392756243,,
程,cheng2,115,rule,2.337291333120854,,
稍,shao1,115,somewhat,1.8861577247822805,,
税,shui4,115,taxes,1.4436502390368413,,
稔,ren3,115,ripe grain,-0.4153545524214389,,
稚,zhi4,115,infantile,0.8570028433465936,,
稠,chou2,115,dense,-0.0473777671268445,,
稣,su1,115,revive,1.5103585232619856,,
稳,wen3,115,settled,1.7264434924346637,,
稻,dao4,115,paddy,0.6474362774380166,,
稼,jia4,115,sow grain,0.3587567201604645,,
稽,ji1,115,bow to the ground,1.0744477340573124,,
稿,gao3,115,manuscript,1.2638713937188226,,
穗,sui4,115,ear of grain,-0.0078692258431708,,
穴,xue2,116,hole,1.1775620594666538,,
究,jiu1,116,after all,2.139672683515424,,
穷,qiong2,116,exhausted,1.4844051712662252,,
穹,qiong2,116,arched,-0.440178136146471,,
空,kong1,116,emptied,2.520180702607157,,
穿,chuan1,116,to bore through,2.564269688206843,,
突,tu1,116,to dash,2.1771922897704945,,
窃,qie4,116,I beg to presume,1.5939546717133324,,
窄,zhai3,116,narrow,0.5674190456040504,,
窈,yao3,116,deep,-0.1143245567574577,,
窍,qiao4,116,intelligence,0.8999158823571526,,
窑,yao2,116,kiln,0.1002249541173992,,
窒,zhi4,116,obstruct,0.9598008175002788,,
窕,tiao3,116,quiet and elegant,-0.1143245567574577,,
窖,jiao4,116,cellar,0.5623690528674088,,
窗,chuang1,116,shutter,1.882405958677695,,
窘,jiong3,116,distressed,0.3336943162578975,,
窜,cuan4,116,flee,0.6149302514830287,,
窝,wo1,116,nest,1.3174857827436068,,
窟,ku1,116,cave,0.6929849223673994,,
窥,kui1,116,peep,0.904560787402916,,
窿,long2,116,cavity,-0.1521131176468575,,
立,li4,117,set up,2.337717571727944,,
站,zhan4,117,station,2.4856191328725994,,
竞,jing4,117,to compete,1.7959440148616093,,
竣,jun4,117,complete,-0.8255290175104881,,
竭,jie2,117,exhaust,1.2463529897956371,,
端,duan1,117,end,1.6542724395275683,,
竹,zhu2,118,bamboo,0.8987468520903009,,
竿,gan1,118,pole,0.5025592108875291,,
笃,du3,118,serious (illness),-0.0078692258431708,,
笆,ba1,118,an article made of bamboo strips,0.3627966979622047,,
笈,ji2,118,trunks (for books),-0.6292343723665199,,
笋,sun3,118,bamboo shoot,-0.0271743810385575,,
笑,xiao4,118,laugh,2.6773271123692712,,
笔,bi3,118,pen,2.0842561707274228,,
笛,di2,118,flute,0.992130774156829,,
笞,chi1,118,to whip with bamboo strips,-0.6292343723665199,,
笠,li4,118,bamboo rain hat,0.2324629294671986,,
笤,tiao2,118,broom,-0.8255290175104881,,
符,fu2,118,mark,1.67356865834669,,
笨,ben4,118,stupid,1.9306722526695923,,
笺,jian1,118,letter,-0.1521131176468575,,
笼,long2,118,basket,1.2197939612761692,,
等,deng3,118,class,3.1817553308792244,,
筋,jin1,118,muscle,1.191504321788292,,
筏,fa2,118,raft (of logs),0.2158636676477368,,
筐,kuang1,118,basket,0.2978558910291902,,
筑,zhu4,118,build,1.5450105059103167,,
筒,tong3,118,tube,1.216990242810991,,
答,da2,118,reply,2.405175296102081,,
策,ce4,118,method,1.705219378784411,,
筛,shai1,118,to filter,0.4877354345705046,,
筱,xiao3,118,dwarf bamboo,-0.6706270575247449,,
筵,yan2,118,bamboo mat for sitting,-0.3918734565719161,,
筷,kuai4,118,chopstick,0.2931607698208103,,
筹,chou2,118,a tally,1.4767400502690415,,
签,qian1,118,a note,2.100077710691034,,
简,jian3,118,simple,2.4068498619795973,,
箍,gu1,118,hoop,0.3025007960749536,,
箐,qing4,118,to draw a bamboo bow or crossbow,-0.9716570531887262,,
箔,bo2,118,bamboo screen,0.0697356319694988,,
箕,ji1,118,winnow basket,-0.6706270575247449,,
算,suan4,118,regard as,2.7788359135206657,,
管,guan3,118,to take care (of),2.7933554674849623,,
箩,luo2,118,basket,-0.1792653636904723,,
箭,jian4,118,arrow,1.4402991847416753,,
箱,xiang1,118,box,2.1028668347462256,,
箴,zhen1,118,warn,-0.1265590131744693,,
篇,pian1,118,sheet,1.5163292779406674,,
篑,kui4,118,basket for carrying soil,-0.3918734565719161,,
篓,lou3,118,deep basket,0.0697356319694988,,
篝,gou1,118,bamboo frame for drying clothes,0.4433162947820918,,
篠,xiao3,118,dwarf bamboo,-0.9716570531887262,,
篡,cuan4,118,to seize,0.3205990181677499,,
篦,bi4,118,fine-toothed comb,-0.9716570531887262,,
篮,lan2,118,basket,1.5906358112677486,,
篱,li2,118,a fence,0.4692520288764915,,
篷,peng2,118,sail,1.1663296795348057,,
篾,mie4,118,bamboo splints for baskets,-0.1024253334577499,,
簇,cu4,118,crowded,-0.1265590131744693,,
簧,huang2,118,metallic reed,0.5623690528674088,,
簪,zan1,118,hairpin,-0.4945357984690637,,
簸,bo3,118,dust pan,0.2587918681895477,,
簿,bu4,118,a book,0.8358779748801272,,
籁,lai4,118,music,-0.0473777671268445,,
类,lei4,119,kind,2.3834494997657654,,
籽,zi3,119,seeds,0.0283429468112737,,
粉,fen3,119,dust,1.8897578654472704,,
粑,ba1,119,tsamba (food in Tibet),-1.0685670661967823,,
粒,li4,119,a grain,1.132830058123669,,
粕,po4,119,grains in distilled liquor,-0.440178136146471,,
粗,cu1,119,coarse,1.5621150051959918,,
粘,zhan1,119,to stick,1.3102848802520983,,
粟,su4,119,grain,0.0283429468112737,,
粤,yue4,119,Cantonese,-0.6292343723665199,,
粥,zhou1,119,congee,0.5623690528674088,,
粪,fen4,119,manure,0.980650956473399,,
粮,liang2,119,provisions,0.8318000624596877,,
粱,liang2,119,sorghum,-0.7163845480854202,,
粹,cui4,119,pure,1.26083081316426,,
粼,lin2,119,clear (as of water),-1.0685670661967823,,
粽,zong4,119,rice dumplings wrapped in leaves,-0.6706270575247449,,
精,jing1,119,energy,2.4707599973425927,,
糅,rou2,119,mix,-0.4665070748688202,,
糊,hu2,119,paste,1.6390031099011535,,
糕,gao1,119,cake,2.2092139984618173,,
糖,tang2,119,sugar,1.9385403167772748,,
糙,cao1,119,rough,0.5748856102894048,,
糜,mi2,119,dissolved,-0.1391481404824898,,
糟,zao1,119,to waste,2.4202655681856178,,
糠,kang1,119,husk,-0.6292343723665199,,
糨,jiang4,119,starch,-0.8924758071411013,,
糯,nuo4,119,glutinous rice,-0.7163845480854202,,
八,ba1,12,eight,2.12330294924794,,
公,gong1,12,just,2.9236770778499888,,
六,liu4,12,six,2.200887501183637,,
兰,lan2,12,orchid,2.42530904465604,,
共,gong4,12,all together,2.219738063923379,,
